Plot,Subplot,Plant,Seeds_GF,Fruit_GF,visits_GF,ID,homo_motif,hete_motif,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio
9,E6,SOAS,1100,20,0,None,0,0,0,0,0,0,0,0,0,1
9,F1,BEMA,56,14,0,None,0,0,0,0,0,0,0,0,0,1
9,F1,PUPA,900,18,0,None,0,0,0,0,0,0,0,0,0,1
9,F1,SPRU,336,14,0,None,0,0,0,0,0,0,0,0,0,1
9,F2,BEMA,40,10,0,None,0,0,0,0,0,0,0,0,0,1
9,F2,SPRU,144,6,0,None,0,0,0,0,0,0,0,0,0,1
9,F3,BEMA,52,13,0,None,0,0,0,0,0,0,0,0,0,1
9,F3,LEMA,58,1,0,None,0,0,0,0,0,0,0,0,0,1
9,F3,SPRU,576,24,0,None,0,0,0,0,0,0,0,0,0,1
9,F4,BEMA,16,4,0,None,0,0,0,0,0,0,0,0,0,1
9,F4,CETE,888,8,0,None,0,0,0,0,0,0,0,0,0,1
9,F4,LEMA,58,1,0,None,0,0,0,0,0,0,0,0,0,1
9,F5,BEMA,56,14,0,None,0,0,0,0,0,0,0,0,0,1
9,F5,CETE,282,6,0,None,0,0,0,0,0,0,0,0,0,1
9,F5,LEMA,116,2,0,None,0,0,0,0,0,0,0,0,0,1
9,F5,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
9,F5,SOAS,275,5,0,None,0,0,0,0,0,0,0,0,0,1
9,F5,SPRU,336,14,0,None,0,0,0,0,0,0,0,0,0,1
9,F6,BEMA,32,8,0,None,0,0,0,0,0,0,0,0,0,1
9,F6,CETE,1776,16,0,None,0,0,0,0,0,0,0,0,0,1
9,F6,PUPA,2560,32,0,None,0,0,0,0,0,0,0,0,0,1
9,F6,SCLA,217,7,0,None,0,0,0,0,0,0,0,0,0,1
9,F6,SOAS,825,15,0,None,0,0,0,0,0,0,0,0,0,1
